Year,Period_Code,Period_Label,Country_Code,Country_Label,Country_ValidFrom,Country_ValidTo,Country_IsTarget,Value,DataSource_Code,DataSource_Label,DataStatus_Code,DataStatus_Label,DataConfidentiality_Code,DataConfidentiality_Label,Comment_English,Comment_French,Comment_Confidentiality_Code,Comment_Confidentiality_Label
2005,A00,Annual,180,Dem. Rep. of the Congo,1940,2102,TRUE,473.908008333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,184,Cook Islands,1940,2102,TRUE,1.419077,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,188,Costa Rica,1940,2102,TRUE,477.786741487455,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,191,Croatia,1992,2102,TRUE,0.789599431503971,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,192,Cuba,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,196,Cyprus,1940,2102,TRUE,0.792911537436597,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,203,Czechia,1993,2102,TRUE,23.9574166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,204,Benin,1940,2102,TRUE,527.258362649643,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,208,Denmark,1940,2102,TRUE,5.99691,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,212,Dominica,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,214,Dominican Republic,1940,2102,TRUE,30.2828081770082,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,218,Ecuador,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,222,El Salvador,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,226,Equatorial Guinea,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,231,Ethiopia,1992,2102,TRUE,8.66644166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,232,Eritrea,1992,2102,TRUE,15.3679166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,233,Estonia,1992,2102,TRUE,0.804250545545965,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,234,Faroe Islands,1940,2102,TRUE,5.996475,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,238,Falkland Islands (Malvinas),1940,2102,TRUE,0.5501024367,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,242,Fiji,1940,2102,TRUE,1.69104621571552,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,246,Finland,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,250,France,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,258,French Polynesia,1940,2102,TRUE,95.957007,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,262,Djibouti,1940,2102,TRUE,177.721,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,266,Gabon,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,268,Georgia,1992,2102,TRUE,1.812675,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,270,Gambia,1940,2102,TRUE,28.5754333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,275,State of Palestine,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,276,Germany,1990,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,288,Ghana,1940,2102,TRUE,0.905209485833333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,292,Gibraltar,1940,2102,TRUE,0.5501024367,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,296,Kiribati,1940,2102,TRUE,1.311533,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,300,Greece,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,304,Greenland,1940,2102,TRUE,5.996475,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,308,Grenada,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,316,Guam,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,320,Guatemala,1940,2102,TRUE,7.63394416666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,324,Guinea,1940,2102,TRUE,3644.33333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,328,Guyana,1940,2102,TRUE,199.875,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,332,Haiti,1940,2102,TRUE,40.44855,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,340,Honduras,1940,2102,TRUE,18.8323416666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,344,"China, Hong Kong SAR",1940,2102,TRUE,7.77733333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,348,Hungary,1940,2102,TRUE,199.5825,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,352,Iceland,1940,2102,TRUE,62.9816666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,356,India,1940,2102,TRUE,44.099975,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,360,Indonesia,2003,2102,TRUE,9704.74166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,364,Iran (Islamic Republic of),1940,2102,TRUE,8963.95890666667,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,368,Iraq,1940,2102,TRUE,1472,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,372,Ireland,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,376,Israel,1940,2102,TRUE,4.4877,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,380,Italy,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,384,Cote d'Ivoire,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,388,Jamaica,1940,2102,TRUE,62.2807149440837,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,392,Japan,1940,2102,TRUE,110.218211666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,398,Kazakhstan,1992,2102,TRUE,132.88,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,400,Jordan,1940,2102,TRUE,0.709,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,404,Kenya,1940,2102,TRUE,75.5541094514311,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,408,Dem. People's Rep. of Korea,1940,2102,TRUE,138.245833333333,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,410,"Korea, Republic of",1940,2102,TRUE,1024.32833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,414,Kuwait,1940,2102,TRUE,0.292,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,417,Kyrgyzstan,1992,2102,TRUE,41.0118205059349,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,418,Lao People's Dem. Rep.,1940,2102,TRUE,10655.1666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,422,Lebanon,1940,2102,TRUE,1507.5,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,426,Lesotho,1940,2102,TRUE,6.35932833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,428,Latvia,1992,2102,TRUE,0.80351942599454,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,430,Liberia,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,434,Libya,1940,2102,TRUE,1.30838482391592,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,438,Liechtenstein,1940,2102,TRUE,1.246208333,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,440,Lithuania,1992,2102,TRUE,0.803413171918443,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,442,Luxembourg,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,446,"China, Macao SAR",1940,2102,TRUE,8.01106458333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,450,Madagascar,1940,2102,TRUE,2003.02583333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,454,Malawi,1940,2102,TRUE,118.42,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,458,Malaysia,1940,2102,TRUE,3.78709166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,462,Maldives,1940,2102,TRUE,12.8,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,466,Mali,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,470,Malta,1940,2102,TRUE,0.80544465932914,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,478,Mauritania,1940,2102,TRUE,26.5528333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,480,Mauritius,1940,2102,TRUE,29.4962333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,484,Mexico,1940,2102,TRUE,10.8978916666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,492,Monaco,1940,2102,TRUE,0.8046102646,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,496,Mongolia,1940,2102,TRUE,1205.24666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,498,"Moldova, Republic of",1992,2102,TRUE,12.599625,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,500,Montserrat,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,504,Morocco,1940,2102,TRUE,8.86500833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,508,Mozambique,1940,2102,TRUE,23.060965,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,512,Oman,1940,2102,TRUE,0.3845,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,516,Namibia,1940,2102,TRUE,6.37711666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,520,Nauru,1940,2102,TRUE,1.311533,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,524,Nepal,1940,2102,TRUE,71.3675,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,528,Netherlands (Kingdom of the),1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,530,Netherlands Antilles,1940,2010,TRUE,1.9216947845065,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,533,Aruba,1940,2102,TRUE,1.79,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,540,New Caledonia,1940,2102,TRUE,95.9188433909485,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,548,Vanuatu,1940,2102,TRUE,109.245833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,554,New Zealand,1940,2102,TRUE,1.42027345661433,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,558,Nicaragua,1940,2102,TRUE,16.7333295340502,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,562,Niger,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,566,Nigeria,1940,2102,TRUE,131.274333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,570,Niue,1940,2102,TRUE,1.419077,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,580,Northern Mariana Islands,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,583,Micronesia (Federated States of),1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,584,Marshall Islands,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,585,Palau,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,586,Pakistan,1940,2102,TRUE,59.514475,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,591,Panama,1981,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,598,Papua New Guinea,1940,2102,TRUE,3.10194980033333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,600,Paraguay,1940,2102,TRUE,6177.9349469697,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,604,Peru,1940,2102,TRUE,3.29584166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,608,Philippines,1940,2102,TRUE,55.0854916666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,616,Poland,1940,2102,TRUE,3.23548333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,620,Portugal,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,624,Guinea-Bissau,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,626,Timor-Leste,2003,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,630,Puerto Rico,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,634,Qatar,1940,2102,TRUE,3.64,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,642,Romania,1940,2102,TRUE,2.91365316666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,643,Russian Federation,1992,2102,TRUE,28.2844416666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,646,Rwanda,1940,2102,TRUE,557.82264075,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,654,Saint Helena,1940,2102,TRUE,0.5501024367,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,659,Saint Kitts and Nevis,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,660,Anguilla,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,662,Saint Lucia,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,666,Saint Pierre and Miquelon,1940,2102,TRUE,0.8046102646,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,670,Saint Vincent and the Grenadines,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,674,San Marino,1940,2102,TRUE,0.8046102646,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,678,Sao Tome and Principe,1940,2102,TRUE,10.5579703333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,682,Saudi Arabia,1940,2102,TRUE,3.75,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,686,Senegal,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,690,Seychelles,1940,2102,TRUE,5.5,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,694,Sierra Leone,1940,2102,TRUE,2.8895875,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,702,Singapore,1940,2102,TRUE,1.6643975,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,703,Slovakia,1993,2102,TRUE,1.02961727411538,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,704,Viet Nam,1940,2102,TRUE,15858.9166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,705,Slovenia,1992,2102,TRUE,0.804145668502754,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,706,Somalia,1940,2102,TRUE,15251.25,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,710,South Africa,1940,2102,TRUE,6.35932833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,716,Zimbabwe,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,724,Spain,1940,2102,TRUE,0.803800192161442,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,736,Sudan (...2011),1940,2011,TRUE,2.43605833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,740,Suriname,1940,2102,TRUE,2.73166666547869,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,748,Eswatini,1940,2102,TRUE,6.35932833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,752,Sweden,1940,2102,TRUE,7.47308833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,756,Switzerland,1940,2102,TRUE,1.24517666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,760,Syrian Arab Republic,1940,2102,TRUE,53.0491666666667,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,762,Tajikistan,1992,2102,TRUE,3.11656666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,764,Thailand,1940,2102,TRUE,40.2201302083333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,768,Togo,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,772,Tokelau,1940,2102,TRUE,1.419077,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,776,Tonga,1940,2102,TRUE,1.94303621693648,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,780,Trinidad and Tobago,1940,2102,TRUE,6.29955833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,784,United Arab Emirates,1940,2102,TRUE,3.6725,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,788,Tunisia,1940,2102,TRUE,1.29743333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,792,Turkiye,1940,2102,TRUE,1.34358310833333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,795,Turkmenistan,1992,2102,TRUE,1.26028141929798,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,796,Turks and Caicos Islands,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,798,Tuvalu,1940,2102,TRUE,1.311533,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,800,Uganda,1940,2102,TRUE,1780.54026086523,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,804,Ukraine,1992,2102,TRUE,5.124729,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,807,North Macedonia,1992,2102,TRUE,49.2836833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,818,Egypt,1940,2102,TRUE,5.77883333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,826,United Kingdom,1940,2102,TRUE,0.549998333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,834,United Republic of Tanzania,1940,2102,TRUE,1128.923583,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,835,Tanganyika,1940,2102,FALSE,1128.923583,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,836,Zanzibar and Pemba Island,1940,2102,FALSE,1128.923583,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,840,United States,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,854,Burkina Faso,1940,2102,TRUE,527.258362649626,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,858,Uruguay,1940,2102,TRUE,24.4786,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,860,Uzbekistan,1992,2102,TRUE,1106.10333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,862,Venezuela (Bolivarian Rep. of),1940,2102,TRUE,2.08975e-11,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,876,Wallis and Futuna Islands,1940,2102,TRUE,95.957007,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,882,Samoa,1940,2102,TRUE,2.71033673441667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,887,Yemen,1990,2102,TRUE,191.509166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,891,Serbia and Montenegro,1992,2007,TRUE,67.52162519216145,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
2005,A00,Annual,894,Zambia,1940,2102,TRUE,4.465,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
