Parent_Code,Parent_Label,Parent_ValidFrom,Parent_ValidTo,Parent_IsTarget,Child_Code,Child_Label,Child_ValidFrom,Child_ValidTo,Child_IsTarget
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,772,"Tokelau",1940,2102,True
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,776,"Tonga",1940,2102,True
5221,"Caribbean",1940,2102,False,780,"Trinidad and Tobago",1940,2102,True
5705,"Western Asia and Northern Africa",1940,2102,False,784,"United Arab Emirates",1940,2102,True
5340,"Western Asia",1940,2102,False,784,"United Arab Emirates",1940,2102,True
5705,"Western Asia and Northern Africa",1940,2102,False,788,"Tunisia",1940,2102,True
5110,"Northern Africa",1940,2102,False,788,"Tunisia",1940,2102,True
5705,"Western Asia and Northern Africa",1940,2102,False,792,"Turkiye",1940,2102,True
5340,"Western Asia",1940,2102,False,792,"Turkiye",1940,2102,True
5703,"Central and Southern Asia",1940,2102,False,795,"Turkmenistan",1992,2102,True
5310,"Central Asia",1940,2102,False,795,"Turkmenistan",1992,2102,True
5221,"Caribbean",1940,2102,False,796,"Turks and Caicos Islands",1940,2102,True
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,798,"Tuvalu",1940,2102,True
5121,"Eastern Africa",1940,2102,False,800,"Uganda",1940,2102,True
5702,"Northern America and Europe",1940,2102,False,804,"Ukraine",1992,2102,True
5410,"Eastern Europe",1940,2102,False,804,"Ukraine",1992,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,804,"Ukraine",1992,2102,True
5702,"Northern America and Europe",1940,2102,False,807,"North Macedonia",1992,2102,True
5430,"Southern Europe",1940,2102,False,807,"North Macedonia",1992,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,807,"North Macedonia",1992,2102,True
5702,"Northern America and Europe",1940,2102,False,810,"Union of Soviet Socialist Republics",1940,1991,True
5410,"Eastern Europe",1940,2102,False,810,"Union of Soviet Socialist Republics",1940,1991,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,810,"Union of Soviet Socialist Republics",1940,1991,True
5705,"Western Asia and Northern Africa",1940,2102,False,818,"Egypt",1940,2102,True
5110,"Northern Africa",1940,2102,False,818,"Egypt",1940,2102,True
5702,"Northern America and Europe",1940,2102,False,826,"United Kingdom",1940,2102,True
5420,"Northern Europe",1940,2102,False,826,"United Kingdom",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,826,"United Kingdom",1940,2102,True
5702,"Northern America and Europe",1940,2102,False,831,"Guernsey",1940,2102,True
5420,"Northern Europe",1940,2102,False,831,"Guernsey",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,831,"Guernsey",1940,2102,True
5702,"Northern America and Europe",1940,2102,False,832,"Jersey",1940,2102,True
5420,"Northern Europe",1940,2102,False,832,"Jersey",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,832,"Jersey",1940,2102,True
5702,"Northern America and Europe",1940,2102,False,833,"Isle of Man",1940,2102,True
5420,"Northern Europe",1940,2102,False,833,"Isle of Man",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,833,"Isle of Man",1940,2102,True
5121,"Eastern Africa",1940,2102,False,834,"United Republic of Tanzania",1940,2102,True
5900,"Other territories",1940,2102,False,837,"Bunkers, ship stores",1940,2102,False
5900,"Other territories",1940,2102,False,838,"Free zones",1940,2102,False
5900,"Other territories",1940,2102,False,839,"Confidential information and differences",1940,2102,False
5702,"Northern America and Europe",1940,2102,False,840,"United States",1940,2102,True
5210,"Northern America",1940,2102,False,840,"United States",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,840,"United States",1940,2102,True
5221,"Caribbean",1940,2102,False,850,"United States Virgin Islands",1940,2102,True
5124,"Western Africa",1940,2102,False,854,"Burkina Faso",1940,2102,True
5223,"South America",1940,2102,False,858,"Uruguay",1940,2102,True
5703,"Central and Southern Asia",1940,2102,False,860,"Uzbekistan",1992,2102,True
5310,"Central Asia",1940,2102,False,860,"Uzbekistan",1992,2102,True
5223,"South America",1940,2102,False,862,"Venezuela (Bolivarian Rep. of)",1940,2102,True
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,876,"Wallis and Futuna Islands",1940,2102,True
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,882,"Samoa",1940,2102,True
5705,"Western Asia and Northern Africa",1940,2102,False,886,"Yemen, Arab Republic",1940,1989,True
5340,"Western Asia",1940,2102,False,886,"Yemen, Arab Republic",1940,1989,True
5705,"Western Asia and Northern Africa",1940,2102,False,887,"Yemen",1990,2102,True
5340,"Western Asia",1940,2102,False,887,"Yemen",1990,2102,True
5702,"Northern America and Europe",1940,2102,False,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia",1940,1991,True
5430,"Southern Europe",1940,2102,False,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia",1940,1991,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia",1940,1991,True
5702,"Northern America and Europe",1940,2102,False,891,"Serbia and Montenegro",1992,2007,True
5430,"Southern Europe",1940,2102,False,891,"Serbia and Montenegro",1992,2007,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,891,"Serbia and Montenegro",1992,2007,True
5121,"Eastern Africa",1940,2102,False,894,"Zambia",1940,2102,True
5221,"Caribbean",1940,2102,False,531,"Curacao",2011,2102,True
5221,"Caribbean",1940,2102,False,534,"Sint Maarten (Dutch part)",2011,2102,True
5704,"Eastern and South-Eastern Asia",1940,2102,False,960,"Indonesia (...2002)",1940,2002,True
5350,"South-eastern Asia",1940,2102,False,960,"Indonesia (...2002)",1940,2002,True
5221,"Caribbean",1940,2102,False,535,"Bonaire, Sint Eustatius and Saba",2011,2102,True
5121,"Eastern Africa",1940,2102,False,728,"South Sudan",2012,2102,True
5705,"Western Asia and Northern Africa",1940,2102,False,729,"Sudan",2012,2102,True
5110,"Northern Africa",1940,2102,False,729,"Sudan",2012,2102,True
5100,"Africa",1940,2102,False,5110,"Northern Africa",1940,2102,False
5110,"Northern Africa",1940,2102,False,5110u,"Northern Africa n.e.s.",1940,2102,False
5100,"Africa",1940,2102,False,5120,"Sub-Saharan Africa",1940,2102,False
5120,"Sub-Saharan Africa",1940,2102,False,5120u,"Sub-Saharan Africa n.e.s.",1940,2102,False
5200,"Americas",1940,2102,False,5210,"Northern America",1940,2102,False
5210,"Northern America",1940,2102,False,5210u,"Northern America n.e.s.",1940,2102,False
5200,"Americas",1940,2102,False,5220,"Latin America and the Caribbean",1940,2102,False
5220,"Latin America and the Caribbean",1940,2102,False,5220u,"Latin America and the Caribbean n.e.s.",1940,2102,False
5300,"Asia",1940,2102,False,5310,"Central Asia",1940,2102,False
5310,"Central Asia",1940,2102,False,5310u,"Central Asia n.e.s.",1940,2102,False
5300,"Asia",1940,2102,False,5320,"Southern Asia",1940,2102,False
5320,"Southern Asia",1940,2102,False,5320u,"Southern Asia n.e.s.",1940,2102,False
5300,"Asia",1940,2102,False,5330,"Eastern Asia",1940,2102,False
5330,"Eastern Asia",1940,2102,False,5330u,"Eastern Asia n.e.s.",1940,2102,False
5300,"Asia",1940,2102,False,5340,"Western Asia",1940,2102,False
5340,"Western Asia",1940,2102,False,5340u,"Western Asia n.e.s.",1940,2102,False
5300,"Asia",1940,2102,False,5350,"South-eastern Asia",1940,2102,False
5350,"South-eastern Asia",1940,2102,False,5350u,"South-eastern Asia n.e.s.",1940,2102,False
5600,"Asia and Oceania",1940,2102,False,5600u,"Asia and Oceania n.e.s.",1940,2102,False
5120,"Sub-Saharan Africa",1940,2102,False,5121,"Eastern Africa",1940,2102,False
5121,"Eastern Africa",1940,2102,False,5121u,"Eastern Africa n.e.s.",1940,2102,False
5120,"Sub-Saharan Africa",1940,2102,False,5122,"Middle Africa",1940,2102,False
5122,"Middle Africa",1940,2102,False,5122u,"Middle Africa n.e.s.",1940,2102,False
5120,"Sub-Saharan Africa",1940,2102,False,5123,"Southern Africa",1940,2102,False
5123,"Southern Africa",1940,2102,False,5123u,"Southern Africa n.e.s.",1940,2102,False
5120,"Sub-Saharan Africa",1940,2102,False,5124,"Western Africa",1940,2102,False
5124,"Western Africa",1940,2102,False,5124u,"Western Africa n.e.s.",1940,2102,False
5220,"Latin America and the Caribbean",1940,2102,False,5221,"Caribbean",1940,2102,False
5221,"Caribbean",1940,2102,False,5221u,"Caribbean n.e.s.",1940,2102,False
5220,"Latin America and the Caribbean",1940,2102,False,5222,"Central America",1940,2102,False
5222,"Central America",1940,2102,False,5222u,"Central America n.e.s.",1940,2102,False
5220,"Latin America and the Caribbean",1940,2102,False,5223,"South America",1940,2102,False
5223,"South America",1940,2102,False,5223u,"South America n.e.s.",1940,2102,False
5400,"Europe",1940,2102,False,5410,"Eastern Europe",1940,2102,False
5410,"Eastern Europe",1940,2102,False,5410u,"Eastern Europe n.e.s.",1940,2102,False
5400,"Europe",1940,2102,False,5420,"Northern Europe",1940,2102,False
5420,"Northern Europe",1940,2102,False,5420u,"Northern Europe n.e.s.",1940,2102,False
5400,"Europe",1940,2102,False,5430,"Southern Europe",1940,2102,False
5430,"Southern Europe",1940,2102,False,5430u,"Southern Europe n.e.s.",1940,2102,False
5400,"Europe",1940,2102,False,5440,"Western Europe",1940,2102,False
5440,"Western Europe",1940,2102,False,5440u,"Western Europe n.e.s.",1940,2102,False
0000,"World",1940,2102,False,5900,"Other territories",1940,2102,False
5702,"Northern America and Europe",1940,2102,False,5702u,"Northern America and Europe n.e.s.",1940,2102,False
5703,"Central and Southern Asia",1940,2102,False,5703u,"Central and Southern Asia n.e.s.",1940,2102,False
5704,"Eastern and South-Eastern Asia",1940,2102,False,5704u,"Eastern and South-Eastern Asia n.e.s.",1940,2102,False
5705,"Western Asia and Northern Africa",1940,2102,False,5705u,"Western Asia and Northern Africa n.e.s.",1940,2102,False
5702,"Northern America and Europe",1940,2102,False,578,"Norway",1940,2102,True
5420,"Northern Europe",1940,2102,False,578,"Norway",1940,2102,True
5706,"Europe, Northern America, Australia and New Zealand",1940,2102,False,578,"Norway",1940,2102,True
5500,"Oceania",1940,2102,False,5510,"Oceania excluding Australia and New Zealand",1940,2102,False
5510,"Oceania excluding Australia and New Zealand",1940,2102,False,5510u,"Oceania excluding Australia and New Zealand n.e.s.",1940,2102,False
5500,"Oceania",1940,2102,False,5520,"Australia and New Zealand",1940,2102,False
5520,"Australia and New Zealand",1940,2102,False,5520u,"Australia and New Zealand n.e.s.",1940,2102,False
3919,"G-77 (Group of 77)",1940,2102,False,004,"Afghanistan",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,012,"Algeria",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,024,"Angola",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,028,"Antigua and Barbuda",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,031,"Azerbaijan",1992,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,032,"Argentina",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,032,"Argentina",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,036,"Australia",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,036,"Australia",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,040,"Austria",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,040,"Austria",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,044,"Bahamas",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,048,"Bahrain",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,050,"Bangladesh",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,052,"Barbados",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,056,"Belgium",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,056,"Belgium",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,064,"Bhutan",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,068,"Bolivia (Plurinational State of)",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,072,"Botswana",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,076,"Brazil",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,076,"Brazil",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,084,"Belize",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,090,"Solomon Islands",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,096,"Brunei Darussalam",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,100,"Bulgaria",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,104,"Myanmar",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,108,"Burundi",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,116,"Cambodia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,120,"Cameroon",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,124,"Canada",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,124,"Canada",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,132,"Cabo Verde",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,140,"Central African Republic",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,144,"Sri Lanka",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,148,"Chad",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,152,"Chile",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,152,"Chile",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,156,"China",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,156,"China",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,170,"Colombia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,170,"Colombia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,174,"Comoros",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,175,"Mayotte",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,175,"Mayotte",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,178,"Congo",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,180,"Dem. Rep. of the Congo",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,188,"Costa Rica",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,188,"Costa Rica",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,191,"Croatia",1992,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,192,"Cuba",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,196,"Cyprus",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,200,"Czechoslovakia",1940,1992,True
3412,"European Union (2020 …)",1940,2102,False,200,"Czechoslovakia",1940,1992,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,203,"Czechia",1993,2102,True
3412,"European Union (2020 …)",1940,2102,False,203,"Czechia",1993,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,204,"Benin",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,208,"Denmark",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,208,"Denmark",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,212,"Dominica",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,214,"Dominican Republic",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,218,"Ecuador",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,222,"El Salvador",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,226,"Equatorial Guinea",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,230,"Ethiopia (...1991)",1940,1991,True
3919,"G-77 (Group of 77)",1940,2102,False,231,"Ethiopia",1992,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,232,"Eritrea",1992,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,233,"Estonia",1992,2102,True
3412,"European Union (2020 …)",1940,2102,False,233,"Estonia",1992,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,242,"Fiji",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,246,"Finland",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,246,"Finland",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,248,"Aland Islands",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,248,"Aland Islands",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,250,"France",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,250,"France",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,250,"France",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,254,"French Guiana",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,254,"French Guiana",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,262,"Djibouti",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,266,"Gabon",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,270,"Gambia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,275,"State of Palestine",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,276,"Germany",1990,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,276,"Germany",1990,2102,True
3412,"European Union (2020 …)",1940,2102,False,276,"Germany",1990,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,278,"Democratic Republic of Germany",1940,1989,True
3412,"European Union (2020 …)",1940,2102,False,278,"Democratic Republic of Germany",1940,1989,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,280,"Federal Republic of Germany",1940,1989,True
3412,"European Union (2020 …)",1940,2102,False,280,"Federal Republic of Germany",1940,1989,True
3919,"G-77 (Group of 77)",1940,2102,False,288,"Ghana",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,296,"Kiribati",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,300,"Greece",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,300,"Greece",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,308,"Grenada",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,312,"Guadeloupe",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,312,"Guadeloupe",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,320,"Guatemala",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,324,"Guinea",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,328,"Guyana",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,332,"Haiti",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,340,"Honduras",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,348,"Hungary",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,348,"Hungary",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,352,"Iceland",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,356,"India",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,356,"India",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,360,"Indonesia",2003,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,360,"Indonesia",2003,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,364,"Iran (Islamic Republic of)",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,368,"Iraq",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,372,"Ireland",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,372,"Ireland",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,376,"Israel",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,380,"Italy",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,380,"Italy",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,380,"Italy",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,384,"Cote d'Ivoire",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,388,"Jamaica",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,3905u,"OECD (Organisation for Economic Cooperation and Development) n.e.s.",1940,2102,False
3916,"G20 (Group of Twenty)",1940,2102,False,3916u,"G20 (Group of Twenty) n.e.s.",1940,2102,False
3919,"G-77 (Group of 77)",1940,2102,False,3919u,"G-77 (Group of 77) n.e.s.",1940,2102,False
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,392,"Japan",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,392,"Japan",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,400,"Jordan",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,404,"Kenya",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,408,"Dem. People's Rep. of Korea",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,410,"Korea, Republic of",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,414,"Kuwait",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,418,"Lao People's Dem. Rep.",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,422,"Lebanon",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,426,"Lesotho",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,428,"Latvia",1992,2102,True
3412,"European Union (2020 …)",1940,2102,False,428,"Latvia",1992,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,430,"Liberia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,434,"Libya",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,440,"Lithuania",1992,2102,True
3412,"European Union (2020 …)",1940,2102,False,440,"Lithuania",1992,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,442,"Luxembourg",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,442,"Luxembourg",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,450,"Madagascar",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,454,"Malawi",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,458,"Malaysia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,462,"Maldives",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,466,"Mali",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,470,"Malta",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,474,"Martinique",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,474,"Martinique",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,478,"Mauritania",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,480,"Mauritius",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,484,"Mexico",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,484,"Mexico",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,496,"Mongolia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,504,"Morocco",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,508,"Mozambique",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,512,"Oman",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,516,"Namibia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,520,"Nauru",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,524,"Nepal",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,528,"Netherlands (Kingdom of the)",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,528,"Netherlands (Kingdom of the)",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,548,"Vanuatu",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,554,"New Zealand",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,558,"Nicaragua",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,562,"Niger",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,566,"Nigeria",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,582,"Pacific Islands, Trust Territory",1940,1981,True
3919,"G-77 (Group of 77)",1940,2102,False,583,"Micronesia (Federated States of)",1982,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,584,"Marshall Islands",1982,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,586,"Pakistan",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,590,"Panama, excluding Canal Zone",1940,1980,True
3919,"G-77 (Group of 77)",1940,2102,False,591,"Panama",1981,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,592,"Panama, Canal Zone",1940,1980,True
3919,"G-77 (Group of 77)",1940,2102,False,598,"Papua New Guinea",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,600,"Paraguay",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,604,"Peru",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,608,"Philippines",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,616,"Poland",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,616,"Poland",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,620,"Portugal",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,620,"Portugal",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,624,"Guinea-Bissau",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,626,"Timor-Leste",2003,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,634,"Qatar",1940,2102,True
3905,"OECD (Organisation for Economic Cooperation and Development)",1940,2102,False,638,"Reunion",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,638,"Reunion",1940,2102,True
3412,"European Union (2020 …)",1940,2102,False,642,"Romania",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,643,"Russian Federation",1992,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,646,"Rwanda",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,659,"Saint Kitts and Nevis",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,662,"Saint Lucia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,670,"Saint Vincent and the Grenadines",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,678,"Sao Tome and Principe",1940,2102,True
3916,"G20 (Group of Twenty)",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,682,"Saudi Arabia",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,686,"Senegal",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,690,"Seychelles",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,694,"Sierra Leone",1940,2102,True
3919,"G-77 (Group of 77)",1940,2102,False,702,"Singapore",1940,2102,True
